customer_tweet_id,customer_message,uber_response,created_at,intent
939826,@Uber_Support could you reply. Cause i have a huge ass problem with y’all shitty ass shit.,@342793 We have followed up via DM.,Fri Oct 13 20:51:30 +0000 2017,
2475043,@Uber_Support Guys you are simply not hearing me. My son left his phone in an uber. He accessed his account via his laptop to make contact with the driver. His last transaction on his accouny is july 2017. He cant see last night's trip on hus account.,@707576 Please DM us the account holder's email address and phone number and we'll follow up with him directly. Thanks! https://t.co/sd7yH5jmbJ,Wed Nov 15 16:15:32 +0000 2017,
662863,"How do you not know where the main entrance of the Children’s Hospital is? Goddamnit, why do I even fuck with @115873? I hate it so much 🖕🏽 (cc: @Uber_Support)",@277926 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Thu Nov 23 01:49:30 +0000 2017,
563470,@Uber_Support I have already done that and i had an email saying the charge will stand. The driver didn’t even show up at the location I requested. I didn’t move from that spot #joke,@251932 Here to help! Please DM us your email address so we can further assist.,Sat Dec 02 23:29:46 +0000 2017,
1164007,@Uber_Support __email__ thanks,"@201507 Hi, Tom. It's suggested to remove this information from public-facing Tweets. Please DM us and we'll be happy to further assist!",Sun Oct 15 19:55:38 +0000 2017,
467591,"@Uber_Support Sent a note, 40 minutes later....still no contact...",@226301 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Fri Dec 01 06:09:57 +0000 2017,
1399408,@Uber_Support my taxi never turned up to my location point and charged me a cancellation fee. Not happy.,@445399 Sorry about that! Please send us a note at https://t.co/QsI1vsvcif and we'll be happy to look into this for you.,Sat Oct 28 16:31:23 +0000 2017,
2485933,@Uber_Support The trip doesn’t show in my recent trips. Attaching screenshots for further reference. The driver refused to answer my calls despite calling multiple times after the drop location was communicated to him. The least he could’ve done was to cancel it. :/. https://t.co/P7SMb0YzXn,@710097 Happy to help! Send us a DM with your email address and our team will follow up.,Wed Nov 15 15:48:24 +0000 2017,
1011541,@Uber_Support Was promised for a reversal on 12Oct. Haven’t received anything yet. Kindly help.,"@123083 We're happy to take a look, Darshil! Please DM us the email address linked to your account so we can follow up.",Sun Oct 22 17:03:55 +0000 2017,
1766443,@Uber_Support please explain d concept of wait charges. If I get in cab d moment it arrives and then get stuck in traffic do i get charged? https://t.co/0y7xOchXJR,@531203 Happy to clarify - please check out https://t.co/LgTOhyidVy for additional details regarding wait time charges.,Tue Oct 17 20:28:56 +0000 2017,
787952,@115877 get it together! Miss an item in my order then charge me delivery fee again to bring the missing item?!,"@307944 That doesn't sound right, Anthony. Send us a DM with your account email address and we'll be in touch.",Thu Oct 12 03:34:00 +0000 2017,
814979,@Uber_Support Sent a DM. Atleast tell me how you have charged 205 for 4km!!,@314082 Happy to help - our team has received your information and will be following up with you shortly.,Fri Oct 13 11:13:28 +0000 2017,
1306842,@116276 I urgently need to your executive complaints people. I have tried to communicate a grave problem using the help section on Uber app..,@425389 Sorry to hear that you're having an issue. Please DM us with details on the issue you're having.,Fri Oct 27 02:58:41 +0000 2017,
1596206,@115877 u are the worst service disgsgursinf die!,@490396 That's not what we like to hear. Please send us a note via https://t.co/Hav1JwFfkX and we'll be in touch.,Sat Nov 04 22:01:48 +0000 2017,
330214,"@Uber_Support I have submitted my complaint, see a screenshot for reference, pl help on priority basis, am a regular customer who has been fleeced https://t.co/kEgPoAf3ja",@194614 Happy to help - our team has received your information and is looking into this further. We'll be following up with you shortly.,Wed Oct 11 12:25:33 +0000 2017,
2680771,@Uber_Support A farce .. that is what ubersupport is.... 6 months of emails and I still am stuck,@754201 We've responded to your DM.,Mon Nov 13 06:50:29 +0000 2017,
2117955,"@Uber_Support I have a pending, rather large, charge on my credit card for a ride for an amount that I did not authorize. It doesn't show up on my @115873 account side at all. I've reached out for help on your side but would like to speak over the phone.",@624215 Here to help! Send us a (direct message) DM with your email address so we can assist.,Wed Nov 08 14:25:28 +0000 2017,
377509,@153185 @Uber_Support When I get home customer service is going to get an earful. My 2nd driver was pissed for me.,@205582 We want to help! Please visit https://t.co/z8NNR56eyf for further assistance.,Mon Oct 09 03:40:01 +0000 2017,
2221336,@Uber_Support your website is not working! I need my invoices! What can I do???,@648783 Here to help! Send us a note via https://t.co/1ZhWn0IZsw so we can help.,Fri Nov 10 11:52:10 +0000 2017,
2104671,@Uber_Support i can't re-open my account. Email assistance doesn't work and it answer to me in portoguese (I'm italian!!) help me!!! my account mobile number is +393478453083 and my email is __email__ !,"@621289 We absolutely want to follow up right away, Marco. Send us a note here; https://t.co/Md7v036OoC and our team will be able to assist!",Wed Nov 08 12:19:33 +0000 2017,
22597,"@Uber_Support This looks good on paper, but is otherwise useless. You’re never really there to help &amp; this message is automated.",@120935 We're here to help! Send us a DM (Direct message) with your email address so we can assist.,Wed Nov 01 18:49:36 +0000 2017,
2518395,@115873 y’all got me stranded at work because you guys didn’t return original charge from this morning!!! 😡😡😡,@717368 We can take a look! Send us a note via https://t.co/xMxswVLBKT so we can help.,Thu Nov 16 00:07:22 +0000 2017,
1532266,@115873 @Uber_Support you should have an option to choose a car driven by a NON SMOKER 🚫🚬😷 #cantbreathe,@475286 We appreciate your feedback and suggestion. Kindly send a note here: https://t.co/QDn91HzZV0 so we can connect.,Fri Nov 03 20:34:34 +0000 2017,
728364,@Uber_Support I've already done that and have heard nothing! I need to buy a new pair of glasses ASAP if I'm not going to get mine back!,"@215731 Thanks for following up, Natalia. Please DM us the email address linked to your Uber account so we can look into this for you.",Wed Oct 11 10:08:01 +0000 2017,
680767,@Uber_Support I gave the request there...still no action taken,@282446 We can take a look! Send us a DM with your email address so we can follow up.,Thu Nov 23 12:16:39 +0000 2017,
870409,Eventually had to cancel the 4th ride and got charged of Rs.47 @115873 revert this asap,@326666 Here to help! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,Fri Oct 13 15:30:39 +0000 2017,
2414587,"@115877 hi, I'm trying to get some Krispy donuts and it is not appearing on my list of restaurants. Please send help, and donuts!! 😭😩","@694044 Happy to clarify, Sean. We've been overwhelmed by demand! Supply is limited, but please keep trying.",Tue Nov 14 14:37:27 +0000 2017,
2896666,@115873 @Uber_Support @119983 How can you charge me fee when the cab driver hasn't moved on your app for more than 10 mins? What about my time? I tried calling the driver 10 times. Connected just once. https://t.co/lm5pt7u4dx,@802617 Here to help! Send us a note here; https://t.co/h840Iouehc and our team will be able to help.,Tue Nov 28 16:28:55 +0000 2017,
2572157,@115877 one of your cycle couriers going through York tonight with no lights. Training/safety policy needed?,@729379 We can definitely take a look! Send us a DM with your email address so we can connect.,Thu Nov 16 19:47:30 +0000 2017,
2352456,Hey @Uber_Support please fix the location bug from the #app. The #car location remains back versus actual #location. https://t.co/shFqvVHIEp,@679820 Here to help! Send us a note via https://t.co/u3MyknJaaN so our team can connect.,Mon Nov 13 17:58:40 +0000 2017,
141535,@115873 Please someone review Trip ID 6b60fe8d-c394-4dd8-8486-6b61e909ca39 and see the serious issues Uber needs to improve in the 180 days of Change. Thanks.,@147931 Here to help. Please confirm your email address or phone number through direct message so we can assist you further.,Fri Nov 24 12:03:19 +0000 2017,
724055,@115873 I hope to hear back on my complaint about this..,@293400 Happy to further assist you. Can you please send us a direct message with your email address and additional details regarding your concern?,Tue Oct 10 22:43:01 +0000 2017,
1573133,"If the company is afraid to put up a customer helpline for passengers, stop your bloody service then!! @Uber_Support @115873 #ubersucks",@484910 Here to help. Send us a note at https://t.co/zUe0dj6yoX so our team can connect.,Sat Nov 04 14:07:52 +0000 2017,
2194147,@115873 is the most frustrating company I've ever worked for. Never heard any other driver say a positive thing either. They steal your money and employ people with no cs math or recognition run you around. #NewsOneNow #BusinessIntelligence #boss,@514352 Go ahead and check your app! We've reached out to you via in-app support which you can respond to directly for further details.,Thu Nov 09 20:15:46 +0000 2017,
95736,@Uber_Support @115873 Uber is cheating its customers by charging more than double than the actual projected fare. Today Uber charged Rs.100/ more for a ride,"@136420 Sorry for the trouble! Send us a note here, https://t.co/1xM0TILvAI and our team will be in touch.",Thu Nov 30 16:03:19 +0000 2017,
2908523,"@115873 your Uber Events people suck. You charged $2500 instead of $250 on a deposit, then after you refunded the amount you sent multiple codes instead of just once universal code, and you've constantly had me cancel and resubmit for a new event. Get it together.",@805295 Here to help! Send us a note here; https://t.co/t6jnm3ULFw and our team will be able to assist.,Tue Nov 28 20:38:21 +0000 2017,
1599273,@491126 @115877 WV??,@491125 Here to help! You can see our hours and delivery area at https://t.co/P4mEOOIdr4,Sun Nov 05 03:54:59 +0000 2017,
2811204,"@Uber_Support I just checked my email, no one has reached out to me 😕",@783938 Sorry to hear about the troubles. A member of our team has reached out via email again. Be sure to check both your inbox and spam folders for our message. Please continue to follow up with that open thread to help prevent any miscommunication.,Wed Nov 22 08:12:15 +0000 2017,
566241,@Uber_Support It appears the problem may be with confirming my email not the promo with @115877 it says i havnt when i got a confirmation saying i did,@252733 Here to help! Send us a DM with your email address so we can connect right away.,Sun Dec 03 01:15:37 +0000 2017,
2864050,"@Uber_Support I'm trying to schedule a car on 11/29 from Tumwater, WA to Seattle-Tacoma Airport but keep getting an error. :( Can you help please?",@795547 Happy to help. Please send us a DM of the email address connected to your account so we can further assist.,Mon Nov 27 23:28:08 +0000 2017,
2088124,"Ordered @115877 an hour ago with a 25 min wait, still not received food 👎🏻","@617398 That doesn't sound right, Alara. Please send us a note at https://t.co/uqkboJBiJd and a member of our team will follow up.",Thu Oct 19 01:16:45 +0000 2017,
2812953,@115873 I got charged an ABSURD cleaning fee for being the most peaceful rider. This is a total scam!! And @Uber_Support sides with the driver who submitted pics of his OWN DIRTY CAR already dirty b4 I got on!! Absolutely ridiculous &amp; happening to everyone https://t.co/c6jri7IVcQ,@784334 We're sorry to hear about that! Send us a note here:https://t.co/a6RfeBkKmr so our team can assist.,Mon Nov 27 01:39:18 +0000 2017,
1426226,@Uber_Support Pls help in resetting the account. Thanks in Advance.,@451331 We can definitely take a closer look! Contact us here: https://t.co/Md7v036OoC so we can help.,Thu Nov 02 04:34:39 +0000 2017,
1198321,@115873 this 3rd uber pool has picked up 2 other ppl already. ur algorithm sucks uber,@401548 We'll take a look! Send us a note via https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so our team can connect.,Wed Oct 25 03:50:21 +0000 2017,
2323232,@Uber_Support My account is on __email__. Please reimburse any deductions! https://t.co/Kqf1icxPZT,"@673139 We'll be more than happy to review this for you, Aditi. Please head on over to https://t.co/e8HVorX5rh so we can follow up with you directly. Thank you.",Mon Nov 13 15:26:06 +0000 2017,
1508098,@115873 Hey! So after my last Uber ride I have gone down in rating despite being friendly and polite 😔 Please can you tell me why?,@470028 We're here to help! Please visit for more info; https://t.co/kWptmPiR2h.,Fri Nov 03 13:46:56 +0000 2017,
2686092,@115873 @Uber_Support the second trip I had today and they say the app still doesn’t prompt them on how to tip! Still up to the same shit!,"@119225 Hi, we have followed up with your DM.",Tue Oct 31 16:59:55 +0000 2017,
2449656,I hate when @115873 drivers give attitude because my route happens to have some traffic. My rating will suffer because they don’t want to do their jobs. Smh,@702086 Here to help! Send us a note here; https://t.co/bGVPYLIm9f and our team will be able to assist!,Wed Nov 15 02:33:12 +0000 2017,
2449765,@Uber_Support I left my phone in my Uber ride so I cant verify to get into my uber account,@702117 Here to help! Find out more about contacting your driver here; https://t.co/rOtqyWzf0B.,Sun Oct 29 15:57:59 +0000 2017,
1761505,"Just caught @115877 delivery guy filling up his box with our post, lots of parcels for the whole block, Fable Apartments EC1V 1AP. Thief!!",@530076 That's completely unacceptable. Send us a DM with your email address so we can follow up ASAP.,Tue Nov 07 20:18:41 +0000 2017,
1971844,@Uber_Support Have reported the issue in the help section long back. They are unresponsive. See the second screenshot.,@584074 Here to help! Send us a DM (direct message) with your email address so we can assist.,Sun Nov 26 10:25:03 +0000 2017,
1728040,@115873 why did my credit card get charged for 2 uber rides when I didn't take an uber?,@522539 We're sorry to hear this was your experience. Contact us via https://t.co/dInR3racif and we'll be in touch.,Tue Oct 17 19:10:01 +0000 2017,
2162639,"@115873 i lost some books, the driver has them, but won’t return my calls? Can I hold him reliable for damages/theft?",@635003 Here to help! Send us a note here; https://t.co/oY5vj3NqP3 and our team will be able to assist!,Thu Nov 09 07:02:26 +0000 2017,
1755327,@Uber_Support your uber driver hasnt ended my ride. it has been over 8 minutes and im at my location that i need to be.,@528620 Sorry to hear about that! Please send us a note here; https://t.co/WFtPA6RjWt and our team will get in touch.,Tue Nov 07 19:17:38 +0000 2017,
1242313,@115877 Is there a magic number of times I need to unsubscribe from your stupid spam? I've done it 3 times now and you still send me ads.,@411425 We're here to help! Send us a DM with your email address so we can follow up.,Wed Oct 25 22:51:01 +0000 2017,
743962,@Uber_Support I am coming on my 100th rideaversary. Is there a bonus I will receive?,@297885 We have followed up via DM.,Fri Oct 06 23:03:43 +0000 2017,
1611081,"@Uber_Support This is what I’m getting, can’t see help for this situ in the link. https://t.co/MxQMrt8fA0","@494505 Hi Andy, we're here to help! Send us a DM with your email address so we can connect.",Sun Nov 05 11:36:41 +0000 2017,
310849,"@Uber_Support I checked all of that. I was able to get the credits, but I can't schedule a ride using them or a card","@190233 Let's take a closer look, Suu! Please reach out at https://t.co/41EELWKjnd and we'll follow up.",Sat Oct 07 02:37:53 +0000 2017,
2241676,Woah wtf. Why did ubereats just charge me full for a meal I got a discount on??,@653582 We're here to help! Please send us a note via https://t.co/h3vAjBLlBH so we can assist further.,Fri Nov 10 20:15:25 +0000 2017,
19747,"@Uber_Support I can’t login into my account and the tech support isn’t helping me either, any suggestions???",@802975 Here to help! Send us a note via https://t.co/Md7v036OoC so our team can get in touch.,Tue Nov 28 17:03:14 +0000 2017,
1532262,If you want a meal tonight use @153233 or @421483 Stay Away From @115877 Unless you Want to Pay Double to Starve. #shitservice,@153232 We were able to follow up with you via in-app support. Please get back to us there if you have any questions.,Fri Nov 03 20:36:12 +0000 2017,
639815,.@115873 - how can I change a review? I fat fingered a 1* rating due to being left handed and your less-than-ideal app design. #SorryMichael,"@271763 Here to help! For more info on how to change ratings, visit https://t.co/M1RhRwgiRE",Wed Nov 22 20:19:00 +0000 2017,
2774505,@Uber_Support I have a promotion code but never get an option to apply the code for a drive. Till date I have never been able to use a code. I have informed this several times but still no luck. Trying to use a code now still do not get option to update the code #Uber #Bangalore,@775398 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the boxes at the bottom so we can get in touch.,Tue Nov 21 14:34:54 +0000 2017,
1572388,@115873 an Uber Eats gift card I used looks to not have been applied to my account. Where can I get some help with this issue?,@484727 We're here to help! Send us a DM with your email address so we can assist.,Sat Nov 04 13:52:43 +0000 2017,
2145841,"Just had a dude threaten to murder me bc he tried to cut me off and almost hit me lmao, its okay tho bc he is an @115873 driver and i got his liscense plate, lmao do i try to get this fool fired",@630827 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,Wed Nov 08 23:35:24 +0000 2017,
324710,"@Uber_Support First ride for 8 pm, bkd 6pm, but driver called at 6pm itself.Fare of 78 was charged. Pl refund 78. I am now in Uber #8766.","@193357 Hello, Geeta. We've followed up with you via DM regarding this matter.",Sat Oct 07 15:08:27 +0000 2017,
249545,@115877 is a good concept until there’s missing “key” parts of your order 😡,@175308 Sorry to hear about the trouble! Please DM us your Uber account email address and order details so we can sort this out.,Thu Oct 05 16:28:57 +0000 2017,
912930,"@Uber_Support i hv sent an e mail, please check yr inbox or u pls send me the e mail id","@336800 Let's take a look! Please share your email address in DM, so we can follow up. https://t.co/sd7yH5jmbJ",Fri Oct 13 17:35:12 +0000 2017,
794139,"@Uber_Support someone signed up for an Uber account using my email address, and now I get all of their trip emails. How do I make it stop?","@309357 Here to help, Tristan. Send us a note at https://t.co/TsUMCmplvi and a member of our team will follow up asap.",Sun Oct 08 03:29:42 +0000 2017,
834486,@Uber_Support You guys still havent responded to my complaint. I want my money back,@318709 Sorry to hear about the trouble. Please reply to us in-app or by e-mail to continue communication on this. We're happy to help!,Sat Oct 14 05:33:59 +0000 2017,
2807436,@Uber_Support I have two profiles now on Uber due to signing up for Uber eats using my email. My original Uber profile with phone number did not have an email so it comes up as a different profile . Can you please help me merge them ?,"@782973 Here to help! Send us a note at https://t.co/NcKEnQDmxQ (I have a different question about UberEATS) so our team can connect right away. If you'd like, you can also DM us with your email address and additional information regarding your concern so we can assist.",Mon Nov 27 00:54:13 +0000 2017,
2505138,"@Uber_Support You guys inexplicably deleted my 5-year-old, ~5.0-rated account this morning and the in-app support is useless. Can a human being please fix this problem? Thanks",@714374 So sorry about the trouble! Please send us a DM with your email address so we can connect.,Wed Nov 15 21:29:47 +0000 2017,
576164,@Uber_Support massive fraud on my account - how can I stop this?,@255577 Here to help! Send us a note via https://t.co/aJtaJUwNEK to assist you further.,Sun Dec 03 08:39:34 +0000 2017,
536935,"@Uber_Support yesterday I had availed the cab service for around 40km under go option &amp; cab was WagonR i have charged Rs.670 nearby(₹8.40 per Km), can I know why even u charged toll but there is no toll charges between my destination.",@244447 Sorry to hear that. Please send us a note here; https://t.co/1xM0TILvAI and our team will get in touch to assist.,Sat Dec 02 13:36:06 +0000 2017,
925396,So I was rejected from this rude @115873 driver because I had 3 other friends with me and he was mad we weren't headed to the airport- https://t.co/lNYQf6QB3q,@339605 Let's look into that! Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Sat Oct 21 14:09:35 +0000 2017,
1211242,When your @115873 driver shows up with 2 passengers.(not a pool). Maybe he's @115879 ing too? 😂,@404291 That doesn't sound right. Sign in and visit us at https://t.co/z8NNR56eyf so our team can look into this.,Wed Oct 25 11:53:28 +0000 2017,
557152,@Uber_Support Thank you. I just DM you. Please get in touch with me ASAP!!!! Thanking you. #Uber #London #UberHelp,"@250093 Hello, Julie! Thanks for your patience. Please check your DM for our reply.",Sat Dec 02 21:21:10 +0000 2017,
1660949,Already wrote to you there. Not only did I miss my train and first meeting in Philly but also had to pay a $19 change fee for tickets @115873 https://t.co/OvMVGuZNiY,@405881 We apologize for the trouble! Send us a DM with your email address and we'll follow up.,Wed Oct 25 14:55:27 +0000 2017,
1166955,@115877 @Uber_Support Help meeeee. I want my money back I’m heartbroken and hangry 💔😩,"@394481 Let us look into this, Caitlin. Could you please send us a DM so we can connect?",Sun Oct 15 17:27:51 +0000 2017,
2762181,@Uber_Support Are you sure about which trip I am talking about? You never asked for details.,@772764 Here to help. We have escalated your most recent inquiry to the appropriate team who will be following up as soon as possible.,Tue Nov 21 07:38:17 +0000 2017,
2872835,@Uber_Support What is a dm,@797618 Please send us a direct message via the following link https://t.co/sd7yH5jmbJ,Tue Nov 28 03:58:04 +0000 2017,
2642831,@11970 Came to Boston. Something needs to be done. I should not have been charged to walk alone at night in the city to meet my driver,@745740 Let's look into that! Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Tue Oct 31 01:44:52 +0000 2017,
662920,@115873 @Uber_Support @119983 @116288 does this help system really work? Not even acknowledged? #apathetic #pathetic https://t.co/lYz5tTvOqy,@277943 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Sat Nov 25 06:57:36 +0000 2017,
1961567,@115873 Make it 5. WTF?!,"@581726 Sorry to hear about the trouble, Luan! Go ahead and send us a note at https://t.co/QsI1vsvcif if you were wrongly charged for cancellation.",Mon Oct 30 23:12:24 +0000 2017,
635838,@Uber_Support you are not replying in DM I WANT TO TAKE RIDE,@270777 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Sat Nov 18 11:59:08 +0000 2017,
2777701,@115873 will the ride pass ever be offered in SF again? #twomonthsistoolong #ridepass #uberridepass 🙏🏻😩,@776035 Hi there! Please visit; https://t.co/3h8wdQ4EJK for more info. Please let us know if you have any other questions or concerns.,Tue Nov 21 15:37:26 +0000 2017,
2186039,@115873 why do you hire drivers that have NO idea about the city they drive in or how to get around?,@640199 Here to help! Send us a note via https://t.co/fS660rQ8NQ so our team can connect.,Thu Nov 09 17:19:57 +0000 2017,
2706932,@115873 really disgusting you are charging wrong amnt...despite of initial promise...pls chk @Uber_Support,@134370 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Sun Nov 19 23:39:57 +0000 2017,
2441939,@Uber_Support No one responded to me in DM. Could you please check?,"@696290 Hi, Javed. Any applicable updates will be through in-app support. You can also view support messages via your account email. We appreciate your patience and understanding thus far.",Wed Nov 15 17:49:44 +0000 2017,
1136797,"@Uber_Support I did, straight after it happened","@387799 We haven't received a DM from you, Sakima. Feel free to DM us anytime. Thanks.",Sat Oct 28 18:12:43 +0000 2017,
1703160,@Uber_Support No @115873 u robbed me of £150 in the uk WTF would I?,"@166241 Let's take a look at what's going on here, Rio. Please head on over to https://t.co/dInR3racif so we can further connect.",Mon Nov 06 21:41:10 +0000 2017,
1395768,"@115873 women shouldn't drive in Florida. I'm already late as it is, now I'm late af. Schedule a ride for 10AM &amp; picked up 10 mins later.. 😡","@444573 Sorry for the trouble! Send us a note here, https://t.co/fS660rQ8NQ, and our team will be in touch.",Sat Oct 28 14:28:09 +0000 2017,
2141105,"@Uber_Support hello I wanted to know for uber eats in NYC, is there a hourly wage included ?","@629625 Here to help! To learn more, please visit this link; https://t.co/TcfpXeqlL7",Wed Nov 08 21:56:50 +0000 2017,
588847,Crazy things happened to me between 11:30AM and 2:30PM and it’s @115873 @4018 ‘s fault.,"@256459 We have followed up via DM, Tobi.",Sun Dec 03 13:33:09 +0000 2017,
2447592,@115873 @Uber_Support you guys need to stop allowing former pHilly taxi drivers drive for uber. Back to the same old denying rides cause it’s out of their way crap.... please ban this guy @701610 https://t.co/9aaWQ3C83u,"@701609 Sorry for the trouble! Send us a note here, https://t.co/iOszeeHZhQ, and our team will be in touch.",Wed Nov 15 02:01:11 +0000 2017,
1092390,@115873 why is the cost of my trip different in the app receipt and my bank charge?,@377779 We'll be happy to take a closer look. Send us a note via https://t.co/ue84RGNpRP so our team can connect.,Sun Oct 15 04:17:40 +0000 2017,
2774494,Unreliable behavior of cab driver. Cab driver cancelled the trip without any prior reasons. And when I tried to cancel from my side. APP stated of charging for cancellation. Which was cancelled by your driver. #Cab #Guwahati #UBER @115873 @Uber_Support https://t.co/kNdxxHgflG,@775396 We're sorry to hear this was your experience. Please send us a note at https://t.co/QsI1vsvcif and our team will be in touch.,Tue Nov 21 14:35:29 +0000 2017,
2575382,@115877 it’s been over an hour-order “delayed” and support hasn’t answered phone in 30 minutes,@730291 Sorry to hear this was your experience! Please send us a note at https://t.co/jP6giifgNM so our team can connect right away.,Thu Nov 16 21:07:33 +0000 2017,
2600649,@736154 @115873 how do I write to them like on the app?,"@343455 Thanks for reaching out, Chuck. You can reach us directly in the help section of your app or by signing in at https://t.co/K9QeDZ409D.",Tue Nov 07 01:29:13 +0000 2017,
219985,@Uber_Support I booked with a driver that never showed and did not answer me and you guys charged me a cancellation fee. Refund please?,@168462 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Thu Oct 05 02:41:19 +0000 2017,
557208,@115877 yout service is shocking - saying a 30 min delivery time and you keep shifting the delivery slot. Over an hour now #boycottuber,@130954 Here to help. Send us a note at https://t.co/aZ6Ktyb1LN so our team can connect.,Sat Dec 02 20:53:27 +0000 2017,
488677,"@115873 @Uber_Support I waited a month for #ridepass, I received a notification email and clicked it immediately and none were available. This is a terrible experience. Why did it happen?","@231365 Due to high demand, the purchasing process for Ride Passes has changed, Martin. Emails are sent to riders with the chance to purchase. If they're showing unavailable, they're currently sold out, and you will not be able to purchase a ride pass for the month.",Fri Dec 01 15:57:44 +0000 2017,
482383,I believe @115873 should elevate hospitality by giving a credit every time the driver cancels. It happens with some frequency with no effect other than burning the clients’ time.,@229723 We always appreciate feedback! Please reach out directly so we can further connect; https://t.co/LlerXNH4PG,Fri Dec 01 12:48:18 +0000 2017,
2690952,Day 2 - @115873 still has been holding my $100+ hostage for rides I didn't take. Waiting for my refund and dealing with inadequate customer service. #SundayFunday,@756492 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Sun Nov 19 15:53:50 +0000 2017,
2777680,@Uber_Support @116276 @11716 @115873. PLEASE YOU ARE REALLY MAKING THIS SO HARD FOR ME!!!! https://t.co/Rg4UvjdXeL,@271774 Hey Sara. Please send us the email address connected with your profile so our team can look into this further.,Tue Nov 21 15:43:33 +0000 2017,
735774,"@Uber_Support FYI place I ord frm called at 10:12p almost 4hrs later, for what? My complaint to @115877 abt burnt food? Can’t imagine for anything else. https://t.co/6Qlt8fFAXC","@296009 Sorry again to hear about this, Christina. Please send us a note at the link provided for further assistance.",Sun Oct 29 05:48:44 +0000 2017,
2811198,@Uber_Support my food delivery said it was delivered but never arrived? raging.,@783937 Here to help. Send us a note at https://t.co/nFTc4OVhVn so our team can connect.,Wed Nov 22 07:51:17 +0000 2017,
2533297,"@Uber_Support I have and I have not had any response, and it’s been over 5 hours. Can someone please contact me.",@720901 We have located your support inquiry. We will follow up once an update is available. We appreciate your patience.,Mon Oct 30 15:31:34 +0000 2017,
2779390,@115873 Again your two drivers didn't came for pickup &amp; made excuses &amp; canceled the ride. Shameless service by you!! Whts ur custmr care no?,@776331 We're here to help. Please reach out to us at https://t.co/h840Iouehc with additional details so we can connect.,Tue Nov 21 16:24:19 +0000 2017,
483921,@Uber_Support on Nov 28 you added a token charge of ₹1 to my card which you still haven't refunded. When are you going to do that?,"@164853 We've followed up within your Direct Messages, Partha!",Fri Dec 01 13:31:56 +0000 2017,
521805,@115877 fuck you,"@240482 Hi there! We're here to help. Let us know if you have any specific questions, or visit our help site at https://t.co/iATniAbeos for more info.",Sat Dec 02 03:26:43 +0000 2017,
2754840,@115873 deodorant should be a requirement for your drivers I literally had to get out of my car and walk it was THAT BAD! #stinkydriver,@771078 We're sorry to hear this was your experience. Contact us via https://t.co/aBEgvdNWQN and we'll be in touch.,Mon Nov 20 21:10:48 +0000 2017,
1788649,@Uber_Support had ride pass w/ auto renewal.We got a message stating that there was a prcssing error on ur end got a $10 credit/no ride pass,"@325715 We'd be happy to look into this for you, Johnny. Please DM us your Uber account email address so we can connect. https://t.co/sd7yH5jmbJ",Thu Oct 12 13:36:06 +0000 2017,
2632335,"@115873 u have a serious problem with MCO, pick up instructions &amp; this driver. Pls contact me https://t.co/zSIxXpJBI5","@132771 Hi there, we're here to help! Please send us a note here; https://t.co/593jusCquh so our team can assist.",Sun Nov 26 21:53:16 +0000 2017,
344665,"@Uber_Support what are your contingencies, regarding service during Lake effect storms in the Great Lake region?",@197992 We have followed up through your DM. Please follow up.,Sun Oct 08 00:46:32 +0000 2017,
605284,@116276 We appreciate your good work Mr. Data but I have a disabled account I would please like your team to work it out for me since it's been 3 weeks since I tried Uber help for solutions. Thank you https://t.co/3SbOBE4iOn,@263863 Sorry to hear about the trouble! We see that you've submitted a response and a member of our team will follow up with you as soon as possible. Thanks for your patience while we look into this.,Fri Nov 17 12:32:00 +0000 2017,
2831118,"@115873 @119720 The DC market is getting hit with hundreds of ghost requests and cancellations fyi, may want to review all accounts that have done so this am.",@599699 Here to help! Send us a note via https://t.co/ZKt0NHVs3P and we'll be in touch.,Mon Nov 27 13:18:32 +0000 2017,
2762187,Terrible first experience with @115877. Picked it for 20-30 min delivery here I am 49 mins later still without my order 🤦🏼‍♀️🤦🏼‍♀️,@772766 Here to help! Please visit https://t.co/OfU5UzgGiI for more info.,Tue Nov 21 06:58:46 +0000 2017,
1381219,"Almost just died in my @115873 ride, then he proceeded to go 40 mph the rest of the way #wtf #drivertrainiganyone","@441487 We're here to help! Send us a note here, https://t.co/yfZfahBCoB and so our team will assist.",Sat Oct 28 05:17:20 +0000 2017,
2208073,Absolutely appalling service from @115877 tonight. Been charged for food that I did not receive. Stay clear of this awful company and use Deliveroo instead who actually value their customers. 😡😡😡😡,@645524 We're sorry to hear this. Can you please send us a DM with your email address so we can look into this?,Fri Nov 10 00:39:02 +0000 2017,
